"name"	"query"	"Solution"	"encodingTime"	"constructionTime"	"solverTime"	"codeFormerTime"	"refineTime"	"typeCheckerTime"	"totalTime"	"iterations"	"pathLength"	"numOfTransitions"	"numOfPlaces"	"duplicateSymbols"
"fromFirstMaybes"	"a -> [Maybe a] -> a"	"No Solution"	"4.3664183e-2"	"4.7794203e-2"	"8.5916598e-2"	"5.07413e-4"	"0.145739876"	"8.03081e-4"	"0.325100528"	"2"	"2"	"91"	"fromList [(0"	"['(49']"
