"name"	"query"	"Solution"	"encodingTime"	"constructionTime"	"solverTime"	"codeFormerTime"	"refineTime"	"typeCheckerTime"	"totalTime"	"iterations"	"pathLength"	"numOfTransitions"	"numOfPlaces"	"duplicateSymbols"
"applyNtimes"	"(a->a) -> a -> Int -> a"	"SOLUTION: arg0 ((GHC.List.!!) (GHC.List.repeat arg2) arg3)
"	"2.9568279e-2"	"2.0865089e-2"	"0.20865540999999999"	"9.7811e-5"	"0.174829793"	"6.77754e-4"	"0.435733015"	"5"	"3"	"174"	"fromList [(0"	"['(6']"
