"name"	"query"	"Solution"	"encodingTime"	"constructionTime"	"solverTime"	"codeFormerTime"	"refineTime"	"typeCheckerTime"	"totalTime"	"iterations"	"pathLength"	"numOfTransitions"	"numOfPlaces"	"duplicateSymbols"
"lookup"	"Eq a => [(a,b)] -> a -> b"	"SOLUTION: Data.Maybe.fromJust (GHC.List.lookup arg1 arg0)
"	"2.5040342e-2"	"2.0333251e-2"	"0.14778097899999998"	"8.66857e-4"	"0.293054867"	"1.600042e-3"	"0.491050234"	"6"	"2"	"303"	"fromList [(0"	"['(6']"
