"name"	"query"	"Solution"	"encodingTime"	"constructionTime"	"solverTime"	"codeFormerTime"	"refineTime"	"typeCheckerTime"	"totalTime"	"iterations"	"pathLength"	"numOfTransitions"	"numOfPlaces"	"duplicateSymbols"
"fromFirstMaybes"	"a -> [Maybe a] -> a"	"No Solution"	"4.4697724e-2"	"5.3405282e-2"	"9.272042600000001e-2"	"7.23241e-4"	"0.142453692"	"7.92828e-4"	"0.335320053"	"2"	"2"	"91"	"fromList [(0"	"['(49']"
