"name"	"query"	"Solution"	"encodingTime"	"constructionTime"	"solverTime"	"codeFormerTime"	"refineTime"	"typeCheckerTime"	"totalTime"	"iterations"	"pathLength"	"numOfTransitions"	"numOfPlaces"	"duplicateSymbols"
"fromFirstMaybes"	"a -> [Maybe a] -> a"	"No Solution"	"3.6196812e-2"	"5.0031025e-2"	"8.428770799999999e-2"	"1.76367e-4"	"0.160965316"	"1.1704900000000002e-3"	"0.333564725"	"2"	"2"	"91"	"fromList [(0"	"['(49']"
