"name"	"query"	"Solution"	"encodingTime"	"constructionTime"	"solverTime"	"codeFormerTime"	"refineTime"	"typeCheckerTime"	"totalTime"	"iterations"	"pathLength"	"numOfTransitions"	"numOfPlaces"	"duplicateSymbols"
"applyNtimes"	"(a->a) -> a -> Int -> a"	"SOLUTION: arg0 ((GHC.List.!!) (GHC.List.repeat arg2) arg3)
"	"2.9222939e-2"	"0.103612537"	"0.264041516"	"7.2701e-5"	"0.13572888"	"1.676745e-3"	"0.53526975"	"2"	"3"	"124"	"fromList [(0"	"['(68']"
