"name"	"query"	"Solution"	"encodingTime"	"constructionTime"	"solverTime"	"codeFormerTime"	"refineTime"	"typeCheckerTime"	"totalTime"	"iterations"	"pathLength"	"numOfTransitions"	"numOfPlaces"	"duplicateSymbols"
"lookup"	"Eq a => [(a,b)] -> a -> b"	"SOLUTION: Data.Maybe.fromJust (GHC.List.lookup arg1 arg0)
"	"8.8597792e-2"	"9.5750653e-2"	"0.31647804700000004"	"1.563343e-3"	"0.355248856"	"7.287140000000001e-4"	"0.861097368"	"4"	"2"	"463"	"fromList [(0"	"['(101']"
