"name"	"query"	"Solution"	"encodingTime"	"constructionTime"	"solverTime"	"codeFormerTime"	"refineTime"	"typeCheckerTime"	"totalTime"	"iterations"	"pathLength"	"numOfTransitions"	"numOfPlaces"	"duplicateSymbols"
"applyNtimes"	"(a->a) -> a -> Int -> a"	"SOLUTION: arg0 (GHC.List.head (GHC.List.replicate arg3 arg2))
"	"5.56389e-3"	"6.6663089e-2"	"0.263401384"	"1.382934e-3"	"0.0"	"1.4737126999999997e-2"	"0.36627113299999997"	"0"	"3"	"68"	"fromList [(1"	"['(68']"
