"name"	"query"	"Solution"	"encodingTime"	"constructionTime"	"solverTime"	"codeFormerTime"	"refineTime"	"typeCheckerTime"	"totalTime"	"iterations"	"pathLength"	"numOfTransitions"	"numOfPlaces"	"duplicateSymbols"
"fromFirstMaybes"	"a -> [Maybe a] -> a"	"No Solution"	"3.9115121e-2"	"5.909512e-2"	"9.240021799999999e-2"	"1.96824e-4"	"0.140831693"	"7.43553e-4"	"0.333211956"	"2"	"2"	"91"	"fromList [(0"	"['(49']"
