"name"	"query"	"Solution"	"encodingTime"	"constructionTime"	"solverTime"	"codeFormerTime"	"refineTime"	"typeCheckerTime"	"totalTime"	"iterations"	"pathLength"	"numOfTransitions"	"numOfPlaces"	"duplicateSymbols"
"applyNtimes"	"(a->a) -> a -> Int -> a"	"SOLUTION: arg0 ((GHC.List.!!) (GHC.List.repeat arg2) arg3)
"	"2.5241521e-2"	"8.1048574e-2"	"0.162341211"	"5.1562999999999994e-5"	"9.845796400000001e-2"	"1.1203440000000001e-3"	"0.36880131299999996"	"2"	"3"	"124"	"fromList [(0"	"['(68']"
