"name"	"query"	"Solution"	"encodingTime"	"constructionTime"	"solverTime"	"codeFormerTime"	"refineTime"	"typeCheckerTime"	"totalTime"	"iterations"	"pathLength"	"numOfTransitions"	"numOfPlaces"	"duplicateSymbols"
"fromFirstMaybes"	"a -> [Maybe a] -> a"	"No Solution"	"0.197122028"	"2.5504827e-2"	"0.8771821469999999"	"4.745419e-3"	"1.1206828130000002"	"2.481154e-3"	"2.232408387"	"13"	"2"	"1192"	"fromList [(0"	"['(6']"
