"name"	"query"	"Solution"	"encodingTime"	"constructionTime"	"solverTime"	"codeFormerTime"	"refineTime"	"typeCheckerTime"	"totalTime"	"iterations"	"pathLength"	"numOfTransitions"	"numOfPlaces"	"duplicateSymbols"
"applyNtimes"	"(a->a) -> a -> Int -> a"	"SOLUTION: arg0 (GHC.List.head (GHC.List.replicate arg3 arg2))
"	"1.5777529e-2"	"9.9527012e-2"	"0.21051682299999996"	"1.00323e-3"	"5.4934177e-2"	"1.1272788000000004e-2"	"0.39660424099999997"	"1"	"3"	"113"	"fromList [(0"	"['(68']"
